Channel,Last_Calibrated,Last_Cal_Time,duration,humidity,film temperature,CO2 Cal Gas,CalFile,TYPE,DATE,Current,cal_utc,PCB,C0d,C6d,(spare),C2V_size,a2,a3,a4,a5,b2,b3,b4,b5,c2,c3,c4,c5,A,B,C,D,(spare),(spare),(spare),V2C_size,a7,a8,a9,a10,b7,b8,b9,b10,c7,c8,c9,c10,A',B',C',D',(spare),(spare),(spare),V_RA_5,V_RA_15,mI,I_span,DAC,V_0d_span (actual),V_6d_span (actual),V_0d_target,V_6d_target,Pump_Flow_rate,Cal_Offset_adj,Cal_Gain_adj,(spare),last_zero_humidity,last_zero_humidity,Time Monitoring since last zero,zero_utc,Last_Zero'd,Last_Zero_Time,Number_of_Zeros,V_0d_average,V_Offset_adj,V_Gain_adj,Software Rev,Sample Descriptor,Chamber,Operator,Notes,END
Channel 3-640nm narrow,11/29/2015,8:39:10 PM,623,56.044788,21.704679,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.56,3531674350,4005,0.08892,5.610535,,4,0.000026,-0.000254,-0.000534,0.000528,-0.002917,0.038294,-0.10146,-0.036007,0.071417,-1.061839,4.772186,1.523583,0.02039,-0.350339,2.318395,0.990792,,,,4,0.000061,-0.000071,0.002837,-0.002975,-0.003007,0.018732,-0.151478,0.149226,0.064514,-0.527849,2.674084,-2.418675,0.028084,-0.154719,0.722831,-0.581088,,,,0.021601,0.072423,5.082178,0.16886,413,1.134131,6.327737,1.15137,6.636581,50,-0.017238,1.056147,,61.727493,21.919797,0,3531674350,11/29/2015,8:39:10 PM,0,1.134131,-0.017238,1.056147,P6.0.4.1,SYS2,DA1,CK,,
Channel 4-640nm narrow,11/29/2015,8:39:10 PM,623,56.044788,21.704679,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.06,3531674350,4005,0.087668,5.646991,,4,0.000036,-0.000402,0.000163,0.000556,-0.00336,0.04546,-0.136437,-0.03721,0.075996,-1.138158,5.168454,1.584204,0.019787,-0.341046,2.283913,1.038376,,,,4,0.000063,-0.000157,0.003168,-0.003365,-0.003069,0.022649,-0.165773,0.165755,0.063945,-0.566171,2.82374,-2.61777,0.027111,-0.14843,0.717869,-0.605248,,,,0.017029,0.066949,4.992031,0.17336,424,1.16673,6.325054,1.196586,6.679527,50,-0.029856,1.062931,,61.727493,21.919797,0,3531674350,11/29/2015,8:39:10 PM,0,1.16673,-0.029856,1.062931,P6.0.4.1,SYS2,DA1,CK,,
Channel 1-640nm narrow,12/1/2015,6:39:17 PM,201,69.635124,24.338833,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],8.47,3531839957,4005,0.0817,5.70941,,4,0.000043,-0.000516,0.000739,0.000581,-0.003697,0.050892,-0.165939,-0.037886,0.079637,-1.199006,5.541236,1.480141,0.01495,-0.266127,1.940214,0.902034,,,,4,0.000046,0.000008,0.002605,-0.002601,-0.002145,0.013285,-0.13067,0.123984,0.048992,-0.40981,2.243947,-1.962895,0.024085,-0.081513,0.606554,-0.486267,,,,0.020573,0.075649,5.507577,0.17197,420,1.916947,7.094052,1.03655,6.126851,50,0.880397,0.983233,,68.303429,23.934037,0,3531839957,12/1/2015,6:39:17 PM,0,1.916947,0.880397,0.983233,P6.0.4.1,SYS2,DA1,CK,,
Channel 2-640nm narrow,12/1/2015,6:39:17 PM,201,69.635124,24.338833,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],2.55,3531839957,4005,0.002895,4.955736,,4,-0.000374,0.002864,0.005936,0.012021,0.018261,-0.140514,-0.269384,-0.566881,-0.213697,1.592738,3.78016,6.988461,0.009174,-0.130569,0.74023,0.312043,,,,4,-0.080499,0.3627,-0.557737,0.187543,3.556668,-16.301151,25.533106,-8.667225,-38.721375,182.492874,-290.227203,99.469887,0.157846,0.597885,0.827088,-0.383965,,,,0.021046,0.066175,4.512925,0.06905,168,0.552342,1.94804,0.363223,2.006094,50,0.189119,1.177097,,68.303429,23.934037,0,3531839957,12/1/2015,6:39:17 PM,0,0.552342,0.189119,1.177097,P6.0.4.1,SYS2,DA1,CK,,
Channel 3-640nm narrow,12/1/2015,6:39:17 PM,201,69.635124,24.338833,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.56,3531839957,4005,0.083503,5.677686,,4,0.000026,-0.000254,-0.000534,0.000528,-0.002917,0.038294,-0.10146,-0.036007,0.071417,-1.061839,4.772186,1.523583,0.01587,-0.280275,1.986349,0.959981,,,,4,0.000061,-0.000071,0.002837,-0.002975,-0.003007,0.018732,-0.151478,0.149226,0.064514,-0.527849,2.674084,-2.418675,0.027586,-0.113986,0.667911,-0.548781,,,,0.019967,0.071046,5.107867,0.17496,428,1.646192,5.999912,1.097657,6.155551,50,0.548535,1.161741,,68.303429,23.934037,0,3531839957,12/1/2015,6:39:17 PM,0,1.646192,0.548535,1.161741,P6.0.4.1,SYS2,DA1,CK,,
Channel 4-640nm narrow,12/1/2015,6:39:17 PM,201,69.635124,24.338833,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.06,3531839957,4005,0.082596,5.716766,,4,0.000036,-0.000402,0.000163,0.000556,-0.00336,0.04546,-0.136437,-0.03721,0.075996,-1.138158,5.168454,1.584204,0.015242,-0.270107,1.944284,1.007761,,,,4,0.000063,-0.000157,0.003168,-0.003365,-0.003069,0.022649,-0.165773,0.165755,0.063945,-0.566171,2.82374,-2.61777,0.026693,-0.107783,0.665369,-0.576728,,,,0.017268,0.065222,4.795367,0.17796,435,1.654899,5.922338,1.142543,6.179022,50,0.512356,1.180211,,68.303429,23.934037,0,3531839957,12/1/2015,6:39:17 PM,0,1.654899,0.512356,1.180211,P6.0.4.1,SYS2,DA1,CK,,
Channel 1-640nm narrow,12/1/2015,7:00:14 PM,228,70.437851,23.911472,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],8.47,3531841214,4005,0.082314,5.700856,,4,0.000043,-0.000516,0.000739,0.000581,-0.003697,0.050892,-0.165939,-0.037886,0.079637,-1.199006,5.541236,1.480141,0.015649,-0.277233,1.995892,0.906251,,,,4,0.000046,0.000008,0.002605,-0.002601,-0.002145,0.013285,-0.13067,0.123984,0.048992,-0.40981,2.243947,-1.962895,0.024051,-0.087364,0.608688,-0.485612,,,,0.020686,0.076697,5.601083,0.14517,355,1.006964,5.997426,1.04461,6.216846,50,-0.037646,1.036424,,72.078934,23.941866,0,3531841214,12/1/2015,7:00:14 PM,0,1.006964,-0.037646,1.036424,P6.0.4.1,SYS2,DA1,CK,,
Channel 2-640nm narrow,12/1/2015,7:00:14 PM,228,70.437851,23.911472,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],2.55,3531841214,4005,-0.017021,4.869699,,4,-0.000374,0.002864,0.005936,0.012021,0.018261,-0.140514,-0.269384,-0.566881,-0.213697,1.592738,3.78016,6.988461,0.009083,-0.129578,0.732945,0.306436,,,,4,-0.080499,0.3627,-0.557737,0.187543,3.556668,-16.301151,25.533106,-8.667225,-38.721375,182.492874,-290.227203,99.469887,0.297779,0.08537,1.415944,-0.547117,,,,0.022813,0.066319,4.350575,0.06815,166,0.34624,1.946869,0.35711,1.973723,50,-0.010871,1.009986,,72.078934,23.941866,0,3531841214,12/1/2015,7:00:14 PM,0,0.34624,-0.010871,1.009986,P6.0.4.1,SYS2,DA1,CK,,
Channel 3-640nm narrow,12/1/2015,7:00:14 PM,228,70.437851,23.911472,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.56,3531841214,4005,0.084261,5.668885,,4,0.000026,-0.000254,-0.000534,0.000528,-0.002917,0.038294,-0.10146,-0.036007,0.071417,-1.061839,4.772186,1.523583,0.016579,-0.291402,2.040723,0.964481,,,,4,0.000061,-0.000071,0.002837,-0.002975,-0.003007,0.018732,-0.151478,0.149226,0.064514,-0.527849,2.674084,-2.418675,0.027609,-0.120528,0.674145,-0.551217,,,,0.020029,0.071621,5.159243,0.17516,428,1.041859,6.068428,1.10591,6.239289,50,-0.064051,1.021249,,72.078934,23.941866,0,3531841214,12/1/2015,7:00:14 PM,0,1.041859,-0.064051,1.021249,P6.0.4.1,SYS2,DA1,CK,,
Channel 4-640nm narrow,12/1/2015,7:00:14 PM,228,70.437851,23.911472,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.06,3531841214,4005,0.083293,5.707538,,4,0.000036,-0.000402,0.000163,0.000556,-0.00336,0.04546,-0.136437,-0.03721,0.075996,-1.138158,5.168454,1.584204,0.015946,-0.281236,1.999231,1.012204,,,,4,0.000063,-0.000157,0.003168,-0.003365,-0.003069,0.022649,-0.165773,0.165755,0.063945,-0.566171,2.82374,-2.61777,0.026701,-0.11423,0.670899,-0.578182,,,,0.015773,0.06632,5.054733,0.17936,438,1.084718,6.048542,1.150778,6.26506,50,-0.06606,1.030311,,72.078934,23.941866,0,3531841214,12/1/2015,7:00:14 PM,0,1.084718,-0.06606,1.030311,P6.0.4.1,SYS2,DA1,CK,,
Channel 1-640nm narrow,12/1/2015,7:42:04 PM,332,74.069344,24.315347,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],8.47,3531843725,4005,0.081733,5.708994,,4,0.000043,-0.000516,0.000739,0.000581,-0.003697,0.050892,-0.165939,-0.037886,0.079637,-1.199006,5.541236,1.480141,0.014988,-0.266733,1.943267,0.90226,,,,4,0.000046,0.000008,0.002605,-0.002601,-0.002145,0.013285,-0.13067,0.123984,0.048992,-0.40981,2.243947,-1.962895,0.024082,-0.081835,0.606647,-0.486206,,,,3.217002,10.570741,735.373907,0.00897,367,1.037564,6.147939,1.036987,6.131836,50,0.000577,0.996962,,75.043861,24.24719,0,3531843725,12/1/2015,7:42:04 PM,0,1.037564,0.000577,0.996962,P6.0.4.1,SYS2,DA1,CK,,
Channel 2-640nm narrow,12/1/2015,7:42:04 PM,332,74.069344,24.315347,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],2.55,3531843725,4005,0.001452,4.949026,,4,-0.000374,0.002864,0.005936,0.012021,0.018261,-0.140514,-0.269384,-0.566881,-0.213697,1.592738,3.78016,6.988461,0.009173,-0.130542,0.739774,0.311621,,,,4,-0.080499,0.3627,-0.557737,0.187543,3.556668,-16.301151,25.533106,-8.667225,-38.721375,182.492874,-290.227203,99.469887,0.1663,0.566278,0.86474,-0.394711,,,,2.349929,7.5668,521.687111,0.00435,174,0.361673,2.024345,0.362769,2.003653,50,-0.001096,0.986896,,75.043861,24.24719,0,3531843725,12/1/2015,7:42:04 PM,0,0.361673,-0.001096,0.986896,P6.0.4.1,SYS2,DA1,CK,,
Channel 3-640nm narrow,12/1/2015,7:42:04 PM,332,74.069344,24.315347,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.56,3531843725,4005,0.083544,5.677262,,4,0.000026,-0.000254,-0.000534,0.000528,-0.002917,0.038294,-0.10146,-0.036007,0.071417,-1.061839,4.772186,1.523583,0.015909,-0.280884,1.989342,0.960223,,,,4,0.000061,-0.000071,0.002837,-0.002975,-0.003007,0.018732,-0.151478,0.149226,0.064514,-0.527849,2.674084,-2.418675,0.027587,-0.114345,0.668226,-0.548886,,,,2.755989,8.705104,594.911461,0.01066,437,1.057375,6.137561,1.098106,6.160211,50,-0.040731,0.996441,,75.043861,24.24719,0,3531843725,12/1/2015,7:42:04 PM,0,1.057375,-0.040731,0.996441,P6.0.4.1,SYS2,DA1,CK,,
Channel 4-640nm narrow,12/1/2015,7:42:04 PM,332,74.069344,24.315347,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS Instrument - Nov 14 2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.06,3531843725,4005,0.082634,5.716316,,4,0.000036,-0.000402,0.000163,0.000556,-0.00336,0.04546,-0.136437,-0.03721,0.075996,-1.138158,5.168454,1.584204,0.01528,-0.270714,1.947302,1.008,,,,4,0.000063,-0.000157,0.003168,-0.003365,-0.003069,0.022649,-0.165773,0.165755,0.063945,-0.566171,2.82374,-2.61777,0.026693,-0.108136,0.665643,-0.576776,,,,2.69053,8.541098,585.05681,0.01106,455,1.126663,6.252023,1.14299,6.183799,50,-0.016327,0.983503,,75.043861,24.24719,0,3531843725,12/1/2015,7:42:04 PM,0,1.126663,-0.016327,0.983503,P6.0.4.1,SYS2,DA1,CK,,
Channel 1-640nm narrow,12/3/2015,9:21:13 AM,353,59.636951,23.606148,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],8.47,3531979273,4005,0.082765,5.693675,,4,0.000043,-0.000516,0.000739,0.000581,-0.003697,0.050892,-0.165939,-0.037886,0.079637,-1.199006,5.541236,1.480141,0.016159,-0.285282,2.035837,0.909393,,,,4,0.000046,0.000008,0.002605,-0.002601,-0.002145,0.013285,-0.13067,0.123984,0.048992,-0.40981,2.243947,-1.962895,0.024037,-0.091541,0.610796,-0.485726,,,,3.25648,10.692402,743.592164,0.009082,375,1.049072,6.364872,1.050509,6.280206,50,-0.001437,0.983802,,61.047482,23.660028,0,3531979273,12/3/2015,9:21:13 AM,0,1.049072,-0.001437,0.983802,P6.0.4.2,SYS2,DA1,CK,,
Channel 2-640nm narrow,12/3/2015,9:21:13 AM,353,59.636951,23.606148,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],2.55,3531979273,4005,-0.021275,4.85896,,4,-0.000374,0.002864,0.005936,0.012021,0.018261,-0.140514,-0.269384,-0.566881,-0.213697,1.592738,3.78016,6.988461,0.008935,-0.128229,0.729069,0.305119,,,,4,-0.080499,0.3627,-0.557737,0.187543,3.556668,-16.301151,25.533106,-8.667225,-38.721375,182.492874,-290.227203,99.469887,0.379745,-0.199652,1.711876,-0.621725,,,,2.377713,7.650791,527.30774,0.004181,168,0.348295,1.973174,0.355528,1.966221,50,-0.007234,0.991269,,61.047482,23.660028,0,3531979273,12/3/2015,9:21:13 AM,0,0.348295,-0.007234,0.991269,P6.0.4.2,SYS2,DA1,CK,,
Channel 3-640nm narrow,12/3/2015,9:21:13 AM,353,59.636951,23.606148,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.56,3531979273,4005,0.084812,5.661445,,4,0.000026,-0.000254,-0.000534,0.000528,-0.002917,0.038294,-0.10146,-0.036007,0.071417,-1.061839,4.772186,1.523583,0.017091,-0.299409,2.079451,0.967815,,,,4,0.000061,-0.000071,0.002837,-0.002975,-0.003007,0.018732,-0.151478,0.149226,0.064514,-0.527849,2.674084,-2.418675,0.027639,-0.125217,0.679234,-0.553623,,,,2.773272,8.787225,601.39523,0.010722,439,1.061341,6.237252,1.111915,6.297763,50,-0.050575,1.00192,,61.047482,23.660028,0,3531979273,12/3/2015,9:21:13 AM,0,1.061341,-0.050575,1.00192,P6.0.4.2,SYS2,DA1,CK,,
Channel 4-640nm narrow,12/3/2015,9:21:13 AM,353,59.636951,23.606148,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.06,3531979273,4005,0.083801,5.699819,,4,0.000036,-0.000402,0.000163,0.000556,-0.00336,0.04546,-0.136437,-0.03721,0.075996,-1.138158,5.168454,1.584204,0.016457,-0.289278,2.038524,1.015502,,,,4,0.000063,-0.000157,0.003168,-0.003365,-0.003069,0.022649,-0.165773,0.165755,0.063945,-0.566171,2.82374,-2.61777,0.026721,-0.11887,0.675559,-0.579973,,,,2.698583,8.571463,587.287945,0.011025,453,1.110606,6.257149,1.156787,6.325382,50,-0.046182,1.004285,,61.047482,23.660028,0,3531979273,12/3/2015,9:21:13 AM,0,1.110606,-0.046182,1.004285,P6.0.4.2,SYS2,DA1,CK,,
Channel 1-640nm narrow,12/3/2015,3:33:33 PM,622,69.156494,24.984422,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],8.47,3532001614,4005,0.080781,5.717768,,4,0.000043,-0.000516,0.000739,0.000581,-0.003697,0.050892,-0.165939,-0.037886,0.079637,-1.199006,5.541236,1.480141,0.013923,-0.249709,1.856615,0.896066,,,,4,0.000046,0.000008,0.002605,-0.002601,-0.002145,0.013285,-0.13067,0.123984,0.048992,-0.40981,2.243947,-1.962895,0.024168,-0.07267,0.605135,-0.489058,,,,3.092876,10.174851,708.197513,0.009111,372,1.040441,6.03639,1.02481,5.988001,50,0.015631,0.993443,,69.973976,25.029373,0,3532001614,12/3/2015,3:33:33 PM,0,1.040441,0.015631,0.993443,P6.0.4.2,SYS2,DA1,CK,,
Channel 2-640nm narrow,12/3/2015,3:33:33 PM,622,69.156494,24.984422,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],2.55,3532001614,4005,0.051076,5.213271,,4,-0.000374,0.002864,0.005936,0.012021,0.018261,-0.140514,-0.269384,-0.566881,-0.213697,1.592738,3.78016,6.988461,0.009053,-0.130083,0.755347,0.32884,,,,4,-0.080499,0.3627,-0.557737,0.187543,3.556668,-16.301151,25.533106,-8.667225,-38.721375,182.492874,-290.227203,99.469887,-0.109303,1.623345,-0.448795,-0.007594,,,,2.25928,7.284043,502.476299,0.004662,187,0.386868,2.119535,0.38108,2.103377,50,0.005788,0.994015,,69.973976,25.029373,0,3532001614,12/3/2015,3:33:33 PM,0,0.386868,0.005788,0.994015,P6.0.4.2,SYS2,DA1,CK,,
Channel 3-640nm narrow,12/3/2015,3:33:33 PM,622,69.156494,24.984422,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.56,3532001614,4005,0.08235,5.685986,,4,0.000026,-0.000254,-0.000534,0.000528,-0.002917,0.038294,-0.10146,-0.036007,0.071417,-1.061839,4.772186,1.523583,0.014818,-0.263641,1.903839,0.953547,,,,4,0.000061,-0.000071,0.002837,-0.002975,-0.003007,0.018732,-0.151478,0.149226,0.064514,-0.527849,2.674084,-2.418675,0.027594,-0.104154,0.660458,-0.547161,,,,2.665258,8.42995,576.469219,0.010622,436,1.04601,5.960619,1.085529,6.024871,50,-0.039519,1.005032,,69.973976,25.029373,0,3532001614,12/3/2015,3:33:33 PM,0,1.04601,-0.039519,1.005032,P6.0.4.2,SYS2,DA1,CK,,
Channel 4-640nm narrow,12/3/2015,3:33:33 PM,622,69.156494,24.984422,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.06,3532001614,4005,0.081539,5.725864,,4,0.000036,-0.000402,0.000163,0.000556,-0.00336,0.04546,-0.136437,-0.03721,0.075996,-1.138158,5.168454,1.584204,0.014203,-0.253573,1.861391,1.001435,,,,4,0.000063,-0.000157,0.003168,-0.003365,-0.003069,0.022649,-0.165773,0.165755,0.063945,-0.566171,2.82374,-2.61777,0.026724,-0.098153,0.659209,-0.576862,,,,2.587748,8.281734,569.398601,0.010991,451,1.103179,6.002083,1.130494,6.045497,50,-0.027315,1.003286,,69.973976,25.029373,0,3532001614,12/3/2015,3:33:33 PM,0,1.103179,-0.027315,1.003286,P6.0.4.2,SYS2,DA1,CK,,
Channel 1-640nm narrow,12/3/2015,3:59:08 PM,1460,68.013565,25.016328,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],8.47,3532003148,4005,0.080735,5.718008,,4,0.000043,-0.000516,0.000739,0.000581,-0.003697,0.050892,-0.165939,-0.037886,0.079637,-1.199006,5.541236,1.480141,0.013873,-0.248908,1.8525,0.895783,,,,4,0.000046,0.000008,0.002605,-0.002601,-0.002145,0.013285,-0.13067,0.123984,0.048992,-0.40981,2.243947,-1.962895,0.024173,-0.072233,0.605121,-0.489252,,,,3.119469,10.308596,718.912686,0.00888,367,1.032817,6.017401,1.024243,5.981048,50,0.008573,0.994427,,55.767933,25.136428,0,3532003148,12/3/2015,3:59:08 PM,0,1.032817,0.008573,0.994427,P6.0.4.2,SYS2,DA1,CK,,
Channel 2-640nm narrow,12/3/2015,3:59:08 PM,1460,68.013565,25.016328,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],2.55,3532003148,4005,0.053591,5.228791,,4,-0.000374,0.002864,0.005936,0.012021,0.018261,-0.140514,-0.269384,-0.566881,-0.213697,1.592738,3.78016,6.988461,0.009039,-0.129997,0.756223,0.32993,,,,4,-0.080499,0.3627,-0.557737,0.187543,3.556668,-16.301151,25.533106,-8.667225,-38.721375,182.492874,-290.227203,99.469887,-0.124246,1.681866,-0.523909,0.015061,,,,2.278433,7.377857,509.942369,0.004616,185,0.388821,2.116966,0.382232,2.109695,50,0.006588,0.999605,,55.767933,25.136428,0,3532003148,12/3/2015,3:59:08 PM,0,0.388821,0.006588,0.999605,P6.0.4.2,SYS2,DA1,CK,,
Channel 3-640nm narrow,12/3/2015,3:59:08 PM,1460,68.013565,25.016328,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.56,3532003148,4005,0.082291,5.686205,,4,0.000026,-0.000254,-0.000534,0.000528,-0.002917,0.038294,-0.10146,-0.036007,0.071417,-1.061839,4.772186,1.523583,0.014766,-0.262824,1.899749,0.953241,,,,4,0.000061,-0.000071,0.002837,-0.002975,-0.003007,0.018732,-0.151478,0.149226,0.064514,-0.527849,2.674084,-2.418675,0.027595,-0.103669,0.660151,-0.547146,,,,2.673766,8.519963,584.619649,0.010377,429,1.039105,5.938158,1.08494,6.018282,50,-0.045835,1.006999,,55.767933,25.136428,0,3532003148,12/3/2015,3:59:08 PM,0,1.039105,-0.045835,1.006999,P6.0.4.2,SYS2,DA1,CK,,
Channel 4-640nm narrow,12/3/2015,3:59:08 PM,1460,68.013565,25.016328,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],11.06,3532003148,4005,0.081486,5.726129,,4,0.000036,-0.000402,0.000163,0.000556,-0.00336,0.04546,-0.136437,-0.03721,0.075996,-1.138158,5.168454,1.584204,0.014152,-0.252764,1.857298,1.001134,,,,4,0.000063,-0.000157,0.003168,-0.003365,-0.003069,0.022649,-0.165773,0.165755,0.063945,-0.566171,2.82374,-2.61777,0.026727,-0.09768,0.658973,-0.576942,,,,2.602734,8.307064,570.432973,0.010776,447,1.095242,5.996618,1.129911,6.038787,50,-0.034669,1.00153,,55.767933,25.136428,0,3532003148,12/3/2015,3:59:08 PM,0,1.095242,-0.034669,1.00153,P6.0.4.2,SYS2,DA1,CK,,
Channel 1-640nm narrow,12/3/2015,4:10:50 PM,626,54.937054,25.095045,5.82,C:\Users\PAHS\Google Drive\PAHS - Tech Dev\Consultants\LabView\LV_TestSystem\PAHS_Instrument_Dec_2_2015\DA_PCB4005_151120_COEFF_Fixed.csv,CalCoeff,[11-16-15],8.47,3532003850,4005,0.080622,5.718523,,4,0.000043,-0.000516,0.000739,0.000581,-0.003697,0.050892,-0.165939,-0.037886,0.079637,-1.199006,5.541236,1.480141,0.01375,-0.246938,1.842352,0.895092,,,,4,0.000046,0.000008,0.002605,-0.002601,-0.002145,0.013285,-0.13067,0.123984,0.048992,-0.40981,2.243947,-1.962895,0.024186,-0.071154,0.605109,-0.489754,,,,3.086608,10.223228,713.661955,0.009044,374,1.106162,6.121922,1.022851,5.963858,50,0.083311,0.985096,,58.261963,25.189955,0,3532003850,12/3/2015,4:10:50 PM,0,1.106162,0.083311,0.985096,P6.0.4.2,SYS2,DA1,CK,,
